ano	periodo	codigo	disciplina	matricula	num_Nota	nota	media	situacao
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112735	3	0	0.9	R
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	11260	F	5	5.8	A
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	11260	1	8.5	5.8	A
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	11260	2	2.5	5.8	A
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	11260	3	8	5.8	A
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112174	1	0.5		F
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112777	F	7.9	6	A
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112777	1	1	6	A
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112777	2	5.5	6	A
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112777	3	7.7	6	A
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112729	F	8.4	6.9	A
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112729	1	5.2	6.9	A
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112729	2	6.1	6.9	A
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112729	3	6.5	6.9	A
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	11278	F	7.5	5.8	A
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	11278	1	5	5.8	A
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	11278	2	4	5.8	A
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	11278	3	5	5.8	A
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112150	1	4	2.6	R
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112150	2	2	2.6	R
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112150	3	1.8	2.6	R
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112218	1	5.2	7	A
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112218	2	6.5	7	A
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112218	3	9.3	7	A
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	11233	1	1	0.7	R
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	11233	2	1	0.7	R
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112742	1	5	2.7	R
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112742	2	2.5	2.7	R
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112742	3	0.5	2.7	R
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112287	1	8.8	7.6	A
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112287	2	6.5	7.6	A
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112287	3	7.5	7.6	A
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112471	1	7.8	2.4	R
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112471	2	4.3	2.4	R
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112379	F	1.5	3	R
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112379	1	2.5	3	R
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112379	2	5.5	3	R
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112379	3	4	3	R
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112498	1	0.5	0.3	R
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112498	2	0.5	0.3	R
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112605	1	2	0.8	R
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112605	2	0.5	0.8	R
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112791	F	6	6.1	A
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112791	1	5.5	6.1	A
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112791	2	5.5	6.1	A
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112791	3	7.7	6.1	A
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	11223	F	6.5	5	A
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	11223	1	5.8	5	A
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	11223	2	5.6	5	A
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	11223	3	0.6	5	A
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112625	1	4.5	2	R
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112625	2	1	2	R
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112625	3	0.5	2	R
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112487	1	1	1.2	R
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112487	2	2.5	1.2	R
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112314	1	1.5		F
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112314	2	0		F
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112295	1	4	7	A
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112295	2	10	7	A
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112295	3	7	7	A
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112216	1	1	3.4	R
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112216	2	2.5	3.4	R
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112216	3	6.7	3.4	R
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112551	F	9.5	7.3	A
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112551	1	7.5	7.3	A
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112551	2	5	7.3	A
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112551	3	5	7.3	A
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112138	F	2	3.3	R
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112138	1	3.4	3.3	R
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112138	2	1.8	3.3	R
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112138	3	7.2	3.3	R
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112109	1	5	1.8	R
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112109	2	0.5	1.8	R
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112256	1	0.5	1	R
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112256	2	2.5	1	R
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112587	1	1	0.7	R
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112587	2	0.5	0.7	R
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112587	3	0.5	0.7	R
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	11216	F	7	6.5	A
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	11216	1	5.5	6.5	A
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	11216	2	7.5	6.5	A
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	11216	3	5.5	6.5	A
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112682	1	5	3.5	R
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112682	2	3	3.5	R
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112682	3	2.5	3.5	R
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112446	1	7.7	7.6	A
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112446	2	8.2	7.6	A
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112446	3	7	7.6	A
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112579	1	9.8	8.6	A
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112579	2	8	8.6	A
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112579	3	8	8.6	A
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112725	1	0	3.2	R
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112725	2	4	3.2	R
2011	2	1109035	Álgebra Vetorial e Geometria Analítica	112725	3	5.5	3.2	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	102608	F	7	6.1	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	102608	1	5.5	6.1	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	102608	2	3	6.1	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	102608	3	8	6.1	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	102388	F	7	5.2	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	102388	1	3	5.2	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	102388	2	2	5.2	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	102388	3	7	5.2	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	102793	1	3	3	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	102793	2	6	3	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	102793	3	0	3	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	102269	F	6	5.2	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	102269	1	8	5.2	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	102269	2	5	5.2	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	102269	3	1	5.2	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	102313	F	4	4.2	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	102313	1	3.5	4.2	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	102313	2	7.5	4.2	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	102313	3	2	4.2	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	111265	1	1.5	2	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	111265	2	2.5	2	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	111265	3	2	2	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	112277	1	3.5		F
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	112759	1	5		F
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	112759	2	1		F
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	112481	1	1	2.8	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	112481	2	7.3	2.8	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	112481	3	0	2.8	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	112356	F	5	5.3	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	112356	1	5.3	5.3	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	112356	2	5.5	5.3	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	112356	3	5.6	5.3	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	112232	1	7	2.8	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	112232	2	1	2.8	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	112232	3	0.5	2.8	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	112656	2	1.5	0.5	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	112656	3	0	0.5	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	112769	1	1	3.2	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	112769	2	5.2	3.2	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	112769	3	3.5	3.2	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	112177	1	4	2.2	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	112177	2	2.5	2.2	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	112177	3	0	2.2	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	11254	1	3.7	1.2	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	112518	1	6.5	7.3	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	112518	2	8.5	7.3	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	112518	3	7	7.3	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	112735	1	5.5		F
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	112150	1	2	1.8	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	112150	3	3.5	1.8	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	11233	F	5.7	6	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	11233	1	8	6	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	11233	2	4.5	6	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	11233	3	6.2	6	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	112742	1	3	1.8	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	112742	2	1	1.8	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	112742	3	1.5	1.8	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	112379	F	1	2.9	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	112379	1	7	2.9	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	112379	2	4.6	2.9	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	112379	3	1	2.9	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	112605	1	5.5	2.5	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	112605	2	0.5	2.5	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	112605	3	1.5	2.5	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	112216	F	4.2	5.6	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	112216	1	7.5	5.6	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	112216	2	7	5.6	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	112216	3	4.9	5.6	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	112138	1	6		F
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	112587	1	3		F
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121199	1	9.5	8.3	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121199	2	7.5	8.3	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121199	3	8	8.3	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121704	1	6	7.9	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121704	2	9.7	7.9	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121704	3	8	7.9	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121585	2	0.8		F
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121272	F	5	5.8	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121272	1	9	5.8	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121272	2	4.5	5.8	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121272	3	5.3	5.8	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121602	1	9	8.1	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121602	2	5.8	8.1	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121602	3	9.5	8.1	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121276	F	6.5	6.3	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121276	1	7.5	6.3	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121276	2	1.7	6.3	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121276	3	9	6.3	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	12166	1	8.5	7.5	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	12166	2	7	7.5	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	12166	3	7	7.5	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	12170	1	10	9.7	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	12170	2	9.5	9.7	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	12170	3	9.6	9.7	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121152	1	10	8.7	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121152	2	9	8.7	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121152	3	7	8.7	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121643	1	6.5	8.3	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121643	2	9.1	8.3	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121643	3	9.3	8.3	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	12183	1	8.3	7	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	12183	2	7.3	7	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	12183	3	5.3	7	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121686	1	10	9.7	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121686	2	9	9.7	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121686	3	10	9.7	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	12112	F	4.5	5	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	12112	1	7	5	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	12112	2	4.3	5	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	12112	3	5	5	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121771	1	9.5	7.6	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121771	2	8.3	7.6	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121771	3	5	7.6	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121594	1	6	7.9	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121594	2	10	7.9	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121594	3	7.8	7.9	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121374	1	3	1	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121374	3	0	1	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121102	1	7	8.6	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121102	2	8.8	8.6	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121102	3	10	8.6	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121179	1	9	9.4	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121179	2	9.5	9.4	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121179	3	9.8	9.4	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121436	1	9.5	8.5	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121436	2	10	8.5	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121436	3	6	8.5	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121180	1	4.5	7.3	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121180	2	8.5	7.3	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121180	3	8.8	7.3	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121257	1	10	9.8	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121257	2	9.5	9.8	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121257	3	9.8	9.8	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	12125	F	5.5	5.9	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	12125	1	8.5	5.9	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	12125	2	5.2	5.9	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	12125	3	5	5.9	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121767	F	2.7	5	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121767	1	5	5	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121767	2	7.6	5	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121767	3	7	5	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121429	1	6	7.3	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121429	2	7	7.3	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121429	3	9	7.3	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	12153	1	2.5	2.5	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	12153	2	7	2.5	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	12153	3	2.8	2.5	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121309	F	4.5	5.9	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121309	1	6	5.9	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121309	2	9.8	5.9	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121309	3	5	5.9	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121320	F	5.3	5	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121320	1	4	5	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121320	2	6	5	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121320	3	4.5	5	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121780	F	6	5.8	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121780	1	7	5.8	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121780	2	5.5	5.8	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121780	3	4.5	5.8	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121569	F	2	3.9	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121569	1	4.5	3.9	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121569	2	6	3.9	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121569	3	5.2	3.9	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121413	1	3	3.6	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121413	2	0.8	3.6	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121413	3	7	3.6	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121490	F	6	6.1	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121490	1	5.5	6.1	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121490	2	4.3	6.1	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121490	3	8.8	6.1	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121716	F	5.4	5.5	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121716	1	6.5	5.5	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121716	2	3.8	5.5	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121716	3	6.5	5.5	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121334	1	2.5	2.4	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121334	2	5	2.4	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121334	3	4.5	2.4	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121283	F	5.5	6	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121283	1	8	6	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121283	2	5.8	6	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121283	3	5	6	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121262	1	0		F
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121237	1	10	8.9	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121237	2	10	8.9	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121237	3	6.6	8.9	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121225	F	2	3.8	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121225	1	7.5	3.8	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121225	2	3	3.8	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121225	3	4.5	3.8	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121263	1	8.5	7.9	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121263	2	8	7.9	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121263	3	7.3	7.9	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	12191	1	4.5	7.4	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	12191	2	9.8	7.4	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	12191	3	8	7.4	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121796	1	9.5	9	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121796	2	8.5	9	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121796	3	9	9	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121284	1	9.3	8.8	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121284	2	7.5	8.8	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121284	3	9.6	8.8	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121401	F	4.5	5.6	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121401	1	8	5.6	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121401	2	5.8	5.6	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121401	3	5.5	5.6	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121189	1	7	8.6	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121189	2	9.3	8.6	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121189	3	9.5	8.6	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121354	1	3.5	1.5	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121354	2	1	1.5	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121774	1	8	8.6	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121774	2	10	8.6	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121774	3	7.8	8.6	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121420	1	9.5	7.4	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121420	2	5.8	7.4	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121420	3	7	7.4	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121105	1	4.3	7	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121105	2	9	7	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121105	3	7.6	7	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121515	1	7	7.3	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121515	2	10	7.3	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121515	3	4.8	7.3	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121296	F	1	3.9	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121296	1	3.5	3.9	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121296	2	8.3	3.9	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121296	3	5.8	3.9	R
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121430	F	4.2	5	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121430	1	7.5	5	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121430	2	4.3	5	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121430	3	4.8	5	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121479	F	5	5.8	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121479	1	5	5.8	A
2012	1	1109035	Álgebra Vetorial e Geometria Analítica	121479	2	9	5.8	A
